147,1,403.28,146.6,67.924,154.14,-1,-1,-1,-1
148,1,417.7,147.84,70.723,160.49,-1,-1,-1,-1
149,1,432.66,147.71,78.315,177.72,-1,-1,-1,-1
150,1,453.09,146.49,84.122,190.89,-1,-1,-1,-1
151,1,477.5,144.55,86.756,196.87,-1,-1,-1,-1
152,1,502.11,137.64,90.874,206.21,-1,-1,-1,-1
153,1,524.39,129.67,102.53,232.66,-1,-1,-1,-1
154,1,546.56,120.2,113.78,258.2,-1,-1,-1,-1
155,1,565.98,108.65,127.08,288.38,-1,-1,-1,-1
156,1,579.9,99.085,138.61,314.55,-1,-1,-1,-1
157,1,580.56,99.068,139.87,317.41,-1,-1,-1,-1
158,1,576.11,102.58,137.32,311.61,-1,-1,-1,-1
159,1,569.54,106.99,133.7,303.4,-1,-1,-1,-1
160,1,562.16,111.42,129.96,294.92,-1,-1,-1,-1
161,1,554.72,115.72,126.32,286.67,-1,-1,-1,-1
162,1,548.13,119.95,122.78,278.62,-1,-1,-1,-1
163,1,544.18,124.26,119.28,270.68,-1,-1,-1,-1
79,3,394.7,146.16,106.31,241.25,-1,-1,-1,-1
80,3,390.23,149.29,106.69,242.1,-1,-1,-1,-1
81,3,384.61,151.06,107.86,244.75,-1,-1,-1,-1
82,3,377.7,146.92,111.56,253.15,-1,-1,-1,-1
83,3,368.44,127.18,121.36,275.39,-1,-1,-1,-1
84,3,364.56,118.87,124.91,283.44,-1,-1,-1,-1
85,3,362.11,113.58,125.88,285.65,-1,-1,-1,-1
86,3,358.28,105.19,126.01,285.94,-1,-1,-1,-1
87,3,349.06,104.91,125.82,285.51,-1,-1,-1,-1
88,3,345.34,112.54,125.04,283.74,-1,-1,-1,-1
89,3,343.61,116.08,122.52,278.03,-1,-1,-1,-1
90,3,342.09,118.93,115.88,262.94,-1,-1,-1,-1
91,3,339.73,116.42,115.09,261.17,-1,-1,-1,-1
92,3,334.56,106.9,118.65,269.23,-1,-1,-1,-1
93,3,340.34,109.22,112.75,255.86,-1,-1,-1,-1
94,3,344.27,115.26,108.09,245.28,-1,-1,-1,-1
95,3,343.14,119.43,110.33,250.35,-1,-1,-1,-1
96,3,342.67,119.86,111.91,253.94,-1,-1,-1,-1
97,3,342.43,117.03,114.33,259.44,-1,-1,-1,-1
98,3,342.19,108.12,120.02,272.35,-1,-1,-1,-1
99,3,343.96,102.28,123.67,280.64,-1,-1,-1,-1
100,3,347.15,104.09,122.48,277.92,-1,-1,-1,-1
101,3,354.82,115.1,115.45,261.97,-1,-1,-1,-1
102,3,357.96,118.57,112.36,254.97,-1,-1,-1,-1
103,3,359.77,118.16,109.97,249.54,-1,-1,-1,-1
104,3,362.3,114.04,105.36,239.09,-1,-1,-1,-1
105,3,362.32,108.44,103.48,234.83,-1,-1,-1,-1
106,3,360.26,104.4,103.91,235.8,-1,-1,-1,-1
107,3,357.45,101.06,105.14,238.58,-1,-1,-1,-1
108,3,354.41,98.127,106.56,241.81,-1,-1,-1,-1
109,3,351.29,95.425,107.99,245.05,-1,-1,-1,-1
110,3,348.15,92.883,109.38,248.21,-1,-1,-1,-1
111,3,344.96,90.548,110.68,251.15,-1,-1,-1,-1
112,3,341.68,88.712,111.71,253.49,-1,-1,-1,-1
113,3,338.2,88.162,112.03,254.21,-1,-1,-1,-1
114,3,334.57,88.176,112.1,254.37,-1,-1,-1,-1
115,3,330.7,88.612,112.13,254.44,-1,-1,-1,-1
116,3,326.3,89.847,112.19,254.58,-1,-1,-1,-1
117,3,320.64,93.184,112.29,254.8,-1,-1,-1,-1
118,3,311.8,102.22,112.26,254.73,-1,-1,-1,-1
119,3,291.26,109.51,111.54,253.1,-1,-1,-1,-1
120,3,284.84,113.25,107.73,244.44,-1,-1,-1,-1
121,3,283.86,115.65,102.72,233.09,-1,-1,-1,-1
122,3,285,117.5,97.331,220.86,-1,-1,-1,-1
123,3,287.07,119.05,91.998,208.77,-1,-1,-1,-1
124,3,289.63,119.89,87.493,198.55,-1,-1,-1,-1
125,3,292.5,118.37,85.93,195.01,-1,-1,-1,-1
126,3,295.83,110.56,92.276,209.41,-1,-1,-1,-1
127,3,298.89,101.45,100.79,228.72,-1,-1,-1,-1
128,3,301.04,96.14,105.87,240.25,-1,-1,-1,-1
129,3,303.94,88.293,113.51,257.56,-1,-1,-1,-1
130,3,303.89,81.15,122.35,277.63,-1,-1,-1,-1
131,3,304.06,79.34,125.27,284.25,-1,-1,-1,-1
132,3,304.21,80.228,125.9,285.69,-1,-1,-1,-1
133,3,304.01,83.575,125.86,285.6,-1,-1,-1,-1
134,3,302.94,92.008,125.73,285.31,-1,-1,-1,-1
135,3,299.78,94.577,125.67,285.17,-1,-1,-1,-1
136,3,291.37,93.743,125.69,285.22,-1,-1,-1,-1
137,3,288.39,88.752,125.77,285.39,-1,-1,-1,-1
138,3,287.97,93.912,125.74,285.33,-1,-1,-1,-1
139,3,289.92,95.872,125.12,283.92,-1,-1,-1,-1
140,3,296.53,97.349,122.61,278.23,-1,-1,-1,-1
141,3,295.45,100.13,115.45,261.97,-1,-1,-1,-1
142,3,297.37,104.21,106.51,241.7,-1,-1,-1,-1
143,3,291.51,101.49,115.8,262.78,-1,-1,-1,-1
144,3,291.31,102.7,115,260.96,-1,-1,-1,-1
145,3,282.69,98.484,122.79,278.63,-1,-1,-1,-1
144,4,527.35,185.2,39.947,90.649,-1,-1,-1,-1
145,4,538.42,185.51,39.918,90.583,-1,-1,-1,-1
146,4,551.15,186.19,39.911,90.568,-1,-1,-1,-1
147,4,563.1,187.75,40.083,90.958,-1,-1,-1,-1
148,4,573.01,184.43,40.854,92.71,-1,-1,-1,-1
149,4,578.63,179.74,43.164,97.962,-1,-1,-1,-1
97,5,154.32,134.31,125.89,285.66,-1,-1,-1,-1
98,5,163.44,129.39,126,285.93,-1,-1,-1,-1
99,5,172.63,124.79,122.53,278.05,-1,-1,-1,-1
100,5,173.89,110.89,124.38,282.25,-1,-1,-1,-1
101,5,179,109.72,125.2,284.09,-1,-1,-1,-1
102,5,183.7,110.47,125.48,284.74,-1,-1,-1,-1
103,5,183.14,103.83,125.55,284.9,-1,-1,-1,-1
104,5,176.72,103.12,125.56,284.91,-1,-1,-1,-1
105,5,177.06,107.59,125.55,284.88,-1,-1,-1,-1
106,5,184.47,101.61,125.54,284.87,-1,-1,-1,-1
107,5,187.31,99.258,125.53,284.86,-1,-1,-1,-1
108,5,188.4,98.176,125.54,284.86,-1,-1,-1,-1
109,5,188.81,97.287,125.54,284.88,-1,-1,-1,-1
110,5,188.94,95.711,125.56,284.92,-1,-1,-1,-1
111,5,188.94,91.898,125.59,285,-1,-1,-1,-1
112,5,188.83,82.12,125.62,285.05,-1,-1,-1,-1
113,5,188.57,75.805,125.54,284.87,-1,-1,-1,-1
114,5,187.99,72.344,125.07,283.81,-1,-1,-1,-1
115,5,186.62,80.753,123.55,280.37,-1,-1,-1,-1
116,5,185.45,93.322,121.64,276.03,-1,-1,-1,-1
117,5,185.62,106.42,119.64,271.49,-1,-1,-1,-1
118,5,189.64,116.93,117.8,267.32,-1,-1,-1,-1
119,5,203.76,119.04,116.63,264.66,-1,-1,-1,-1
120,5,211.05,116.6,116.88,265.23,-1,-1,-1,-1
121,5,187.99,109.37,120.39,273.2,-1,-1,-1,-1
122,5,183.32,114.59,117.78,267.27,-1,-1,-1,-1
123,5,174.89,110.02,123,279.1,-1,-1,-1,-1
124,5,171.66,98.157,124.99,283.63,-1,-1,-1,-1
125,5,170.52,87.455,125.58,284.96,-1,-1,-1,-1
126,5,170.16,85.905,125.66,285.15,-1,-1,-1,-1
127,5,170.06,91.639,125.62,285.06,-1,-1,-1,-1
128,5,170.01,91.165,125.58,284.95,-1,-1,-1,-1
129,5,169.95,83.936,125.55,284.89,-1,-1,-1,-1
130,5,169.76,81.753,125.54,284.86,-1,-1,-1,-1
131,5,169.27,82.447,125.53,284.85,-1,-1,-1,-1
132,5,167.97,86.707,125.53,284.85,-1,-1,-1,-1
133,5,164.56,98.765,125.53,284.85,-1,-1,-1,-1
134,5,155.63,111.58,125.53,284.85,-1,-1,-1,-1
135,5,152.31,117.89,125.53,284.85,-1,-1,-1,-1
136,5,151.29,123.94,125.53,284.85,-1,-1,-1,-1
137,5,151.54,116.73,125.53,284.85,-1,-1,-1,-1
138,5,153.32,108.11,125.53,284.85,-1,-1,-1,-1
139,5,158.35,109.54,125.53,284.85,-1,-1,-1,-1
140,5,151.62,102.43,125.53,284.85,-1,-1,-1,-1
141,5,146.42,99.719,125.53,284.85,-1,-1,-1,-1
142,5,137.6,98.723,125.53,284.85,-1,-1,-1,-1
88,12,299.25,193.43,27.927,63.366,-1,-1,-1,-1
89,12,300.21,194.86,26.594,60.347,-1,-1,-1,-1
90,12,302.49,193.87,26.098,59.222,-1,-1,-1,-1
91,12,304.32,193.44,25.952,58.892,-1,-1,-1,-1
92,12,307.57,193.26,25.923,58.827,-1,-1,-1,-1
93,12,311.51,193.2,25.943,58.872,-1,-1,-1,-1
94,12,316.02,193.16,26.069,59.157,-1,-1,-1,-1
95,12,321.53,192.98,26.52,60.178,-1,-1,-1,-1
96,12,325.53,192.45,27.77,63.01,-1,-1,-1,-1
97,12,330.22,191.61,28.244,64.085,-1,-1,-1,-1
98,12,335.22,189.53,28.481,64.622,-1,-1,-1,-1
12,13,209.34,185.05,33.033,74.957,-1,-1,-1,-1
13,13,218.61,183.89,31.347,71.129,-1,-1,-1,-1
14,13,229.56,185.29,30.476,69.157,-1,-1,-1,-1
15,13,239.29,186.71,30.051,68.187,-1,-1,-1,-1
16,13,244.87,185.68,32.377,73.467,-1,-1,-1,-1
17,13,249.45,184.62,33.273,75.501,-1,-1,-1,-1
18,13,251.64,182.59,33.52,76.063,-1,-1,-1,-1
19,13,253.53,182.4,33.53,76.085,-1,-1,-1,-1
20,13,256.92,183.64,33.505,76.027,-1,-1,-1,-1
21,13,260.07,182.3,33.63,76.312,-1,-1,-1,-1
22,13,260.98,181.75,34.29,77.809,-1,-1,-1,-1
23,13,260.45,181.26,36.32,82.42,-1,-1,-1,-1
24,13,261.23,180.95,37.971,86.168,-1,-1,-1,-1
25,13,261.45,180.63,39.86,90.458,-1,-1,-1,-1
26,13,261.3,180.42,41.412,93.985,-1,-1,-1,-1
27,13,260.99,180.53,41.235,93.585,-1,-1,-1,-1
28,13,260.62,180.73,40.42,91.734,-1,-1,-1,-1
29,13,260.19,180.89,39.431,89.489,-1,-1,-1,-1
30,13,259.71,180.98,38.428,87.209,-1,-1,-1,-1
31,13,259.2,181.02,37.443,84.971,-1,-1,-1,-1
32,13,258.68,181.06,36.462,82.744,-1,-1,-1,-1
33,13,258.19,181.19,35.433,80.408,-1,-1,-1,-1
34,13,257.8,181.66,34.23,77.675,-1,-1,-1,-1
35,13,257.65,182.95,32.592,73.954,-1,-1,-1,-1
36,13,258.01,186.1,30.105,68.309,-1,-1,-1,-1
37,13,255.63,185.84,30.725,69.716,-1,-1,-1,-1
38,13,253.4,184.56,31.999,72.607,-1,-1,-1,-1
39,13,251.27,182.99,33.431,75.859,-1,-1,-1,-1
40,13,249.18,181.38,34.878,79.143,-1,-1,-1,-1
41,13,247.1,179.81,36.308,82.389,-1,-1,-1,-1
42,13,244.97,178.43,37.664,85.468,-1,-1,-1,-1
43,13,242.75,177.67,38.719,87.862,-1,-1,-1,-1
44,13,240.35,178.7,38.828,88.109,-1,-1,-1,-1
45,13,240.7,180.53,36.802,83.512,-1,-1,-1,-1
46,13,239.65,181.85,34.833,79.04,-1,-1,-1,-1
47,13,236.67,182.93,35.122,79.693,-1,-1,-1,-1
48,13,234.03,183.42,35.4,80.328,-1,-1,-1,-1
49,13,228.86,180.22,38.502,87.37,-1,-1,-1,-1
50,13,226.77,178.86,39.558,89.766,-1,-1,-1,-1
51,13,225.67,177.99,39.597,89.855,-1,-1,-1,-1
52,13,224.24,176.28,39.075,88.673,-1,-1,-1,-1
53,13,221.64,174.11,41.521,94.229,-1,-1,-1,-1
54,13,219.99,176.99,40.817,92.627,-1,-1,-1,-1
55,13,218.23,177.84,40.953,92.936,-1,-1,-1,-1
56,13,214.58,177.45,42.092,95.525,-1,-1,-1,-1
57,13,211.84,178.49,40.598,92.129,-1,-1,-1,-1
58,13,206.88,179.05,39.657,89.993,-1,-1,-1,-1
59,13,200.62,179.43,38.566,87.515,-1,-1,-1,-1
60,13,194.89,179.2,38.238,86.772,-1,-1,-1,-1
61,13,192.03,177.29,40.357,91.583,-1,-1,-1,-1
62,13,191.75,172.73,43.666,99.097,-1,-1,-1,-1
