160,4,391.16,167.11,30.814,69.921,-1,-1,-1,-1
161,4,387.08,167.31,30.817,69.927,-1,-1,-1,-1
162,4,381.69,167.8,30.857,70.017,-1,-1,-1,-1
163,4,374.62,168.99,31.036,70.423,-1,-1,-1,-1
164,4,367.33,168.53,31.901,72.386,-1,-1,-1,-1
165,4,358.3,174.96,30.505,69.22,-1,-1,-1,-1
166,4,350.83,172.01,32.492,73.726,-1,-1,-1,-1
167,4,342.76,169.7,34.501,78.277,-1,-1,-1,-1
168,4,334.88,167.04,36.745,83.365,-1,-1,-1,-1
169,4,327.86,165.45,38.706,87.808,-1,-1,-1,-1
112,11,216.28,156.99,28.274,64.159,-1,-1,-1,-1
113,11,214.43,156.8,28.377,64.392,-1,-1,-1,-1
114,11,209.63,156.25,28.68,65.079,-1,-1,-1,-1
115,11,206.13,154.85,29.472,66.875,-1,-1,-1,-1
116,11,203.14,154.1,29.896,67.837,-1,-1,-1,-1
117,11,200.31,156.1,28.831,65.423,-1,-1,-1,-1
118,11,198.49,157.07,28.409,64.466,-1,-1,-1,-1
119,11,195.81,157.82,28.351,64.334,-1,-1,-1,-1
120,11,193.57,159.06,28.643,64.995,-1,-1,-1,-1
121,11,189.52,157,29.578,67.117,-1,-1,-1,-1
122,11,185.3,154.96,30.498,69.204,-1,-1,-1,-1
123,11,182.36,156.29,30.723,69.716,-1,-1,-1,-1
124,11,177.75,157.3,30.49,69.185,-1,-1,-1,-1
125,11,176.83,158.85,29.689,67.369,-1,-1,-1,-1
126,11,174.4,159.44,29.261,66.398,-1,-1,-1,-1
127,11,163.86,156.76,30.405,68.994,-1,-1,-1,-1
128,11,157.02,153.82,31.147,70.676,-1,-1,-1,-1
129,11,152.12,152.86,32.073,72.775,-1,-1,-1,-1
130,11,149.51,153.44,30.626,69.494,-1,-1,-1,-1
131,11,144.91,153.66,32.237,73.149,-1,-1,-1,-1
132,11,140.22,155.85,31.977,72.559,-1,-1,-1,-1
133,11,134.44,156.44,33.237,75.417,-1,-1,-1,-1
134,11,129.04,156.61,33.753,76.588,-1,-1,-1,-1
135,11,123.56,156.37,34.161,77.512,-1,-1,-1,-1
136,11,117.43,155.24,35.092,79.626,-1,-1,-1,-1
137,11,110.55,152.17,37.403,84.871,-1,-1,-1,-1
138,11,104.71,153.56,35.798,81.226,-1,-1,-1,-1
139,11,100.36,151.19,36.421,82.637,-1,-1,-1,-1
140,11,95.382,151.23,36.26,82.27,-1,-1,-1,-1
141,11,90.76,153.63,35.252,79.985,-1,-1,-1,-1
142,11,84.442,151.8,36.392,82.568,-1,-1,-1,-1
143,11,78.387,152.55,37.126,84.234,-1,-1,-1,-1
144,11,72.505,151.51,38.268,86.824,-1,-1,-1,-1
145,11,65.936,147.7,40.919,92.842,-1,-1,-1,-1
146,11,59.757,150.78,39.724,90.131,-1,-1,-1,-1
147,11,52.048,150.12,41.704,94.627,-1,-1,-1,-1
148,11,44.716,151.39,40.919,92.85,-1,-1,-1,-1
149,11,40.045,148.98,40.949,92.919,-1,-1,-1,-1
150,11,33.332,146.43,41.872,95.011,-1,-1,-1,-1
151,11,28.24,149.05,40.311,91.468,-1,-1,-1,-1
152,11,22.128,151.21,39.369,89.326,-1,-1,-1,-1
